	source_intensity	horizontal_distance	vertical_distance	felt_damage	insulation
104181	3095.486725	356.8422373	664.6758077	1	0.082693847
104182	1067067019	452.4930677	688.0429208	0	0.819576331
104183	5185631.052	678.4713016	512.4155687	1	0.932015961
104184	2.59E-05	514.2563404	564.6729941	0	0.259614598
104185	14.20942341	540.4762826	636.4667957	0	0.212676827
104186	4.14E-07	339.6090609	115.5503475	0	0.71576178
104187	2.51E-05	765.2038016	661.5320096	0	0.307636503
104188	370.5845867	26.3091382	263.9984699	0	0.79740192
104189	160061.6333	473.9414963	688.8617136	1	0.959665365
104190	0.007985101	565.575079	247.0082404	0	0.309403441
104191	1373.125097	242.2504231	323.273781	1	0.947255313
104192	2149.773575	602.541779	162.2160735	0	0.043490775
104193	7.97E-06	658.4971512	678.3134488	0	0.167848075
104194	1.124326886	565.7797688	227.9972181	0	0.000635072
104195	1.70E-06	461.3836497	558.199906	0	0.33386475
104196	1.2122593	680.1202076	489.3228715	1	0.497115733
104197	2994895108	712.8272453	1074.041616	1	0.912271298
104198	186052443.2	755.6563639	632.8177124	0	0.07511908
104199	1.214622624	711.3708513	557.8846249	0	0.833265673
104200	60855.3809	898.9412342	302.4858926	1	0.978586801
104201	6.01E-06	796.8472305	336.4480762	0	0.76865186
104202	64999089.82	743.5809864	422.1903336	1	0.98346053
104203	394.3322381	775.7365564	176.0168713	0	0.249330042
104204	3.75E-05	557.5262434	486.6345797	1	0.530865118
104205	1596.267414	157.8314168	448.7197957	1	0.543637752
104206	18476.30929	567.5019711	750.1349546	0	0.788656128
104207	0.004091204	557.5019524	694.3005097	1	0.806699054
104208	0.004033297	539.7876959	474.3692172	1	0.197913975
104209	0.005498256	786.3129545	393.3619317	1	0.241812682
104210	6507007982	476.268628	666.9577542	1	0.504908638
104211	3123620.953	614.8762891	517.2836831	1	0.893388392
104212	9046.80185	837.2824955	718.9567882	1	0.028023158
104213	0.000154849	594.3654902	639.544831	1	0.842675111
104214	0.000573179	488.8169283	393.3834784	1	0.069900176
104215	5.29E-06	949.3384673	431.4169281	1	0.362584458
104216	260.2222286	621.6474966	212.5164916	1	0.08627955
104217	1040.300515	679.8408817	553.0375946	0	0.159307677
104218	6250592533	553.720745	544.2339236	0	0.443134296
104219	0.004503064	807.5594907	511.4783892	1	0.803355504
104220	0.330182378	638.0386601	299.2114185	0	0.534959671
104221	0.000163526	362.2153904	620.650489	1	0.774766213
104222	59.95620633	804.0567117	424.9710882	1	6.83E-05
104223	590829.3263	222.8688778	370.800336	1	0.428730877
104224	0.000143808	663.6369149	401.6332426	1	0.097337346
104225	6226877.966	445.579547	789.5913349	0	0.366556476
104226	114193.2907	326.5983594	261.8710145	1	0.045369142
104227	0.053237802	386.4186655	476.1689774	0	0.556706324
104228	192526016.5	570.1685733	427.3511383	0	0.040707356
104229	66020.70048	462.7101761	500.0732948	1	0.606737576
104230	8.79E-05	277.9716739	545.3716256	1	0.156599324
104231	4.00E-05	625.8186516	443.9774787	1	0.411615708
104232	47546262.46	599.1311675	424.257437	1	0.032296603
104233	0.00123791	559.5822207	432.7769911	0	0.973682441
104234	1636953.366	321.5187453	655.0353118	0	0.797860288
104235	3.38E-06	728.4832797	138.2877927	0	0.003008193
104236	125434932.8	289.8937286	225.1417847	1	0.482676334
104237	0.005836705	237.9466926	415.8626721	0	0.580307231
104238	0.012857288	576.8168135	399.8949629	0	0.633059818
104239	0.005050657	449.4374983	590.4582965	0	0.792329047
104240	59202598617	492.8041064	609.6279622	1	0.44980657
104241	2099182119	689.5870392	531.7662733	1	0.68630183
104242	506414.1258	120.4945373	312.9921174	1	0.02932434
104243	118421.5098	316.257683	438.4956156	1	0.88600139
104244	7.09E-05	464.9661958	542.4405872	0	0.740238763
104245	0.000645575	275.6440817	335.2346362	1	0.873360679
104246	52080813967	291.7218192	321.9575326	1	0.44217179
104247	6348432436	552.4635863	482.2207673	1	0.586593157
104248	9.83E-07	601.4672534	506.8891725	0	0.892286801
104249	468.9096068	427.8030447	502.9156669	1	0.647408918
104250	0.262378751	374.7786767	313.7382563	1	0.679116138
104251	1.20E-06	574.5253506	682.6266954	0	0.010329441
104252	0.000232578	210.1977738	384.2969369	1	0.762183502
104253	2445.80019	574.3849243	570.4236279	1	0.204611109
104254	0.327380745	349.2100446	218.5837452	1	0.027045948
104255	0.006390569	390.770069	591.2604219	1	0.243109821
104256	2.980192733	682.5740572	330.5256233	1	0.420415543
104257	4.810133302	566.9071354	448.857521	1	0.417613774
104258	6460.480644	867.7659348	300.5055099	0	0.301252325
104259	24264327922	365.9988714	644.8751338	0	0.824009506
104260	104376108.9	280.746067	495.5812575	1	0.845542389
104261	23482815.73	684.7552759	594.3774206	1	0.990292872
104262	0.008464826	673.6452956	592.1127884	0	0.270863008
104263	3.67E-05	182.8781751	426.501298	1	0.909541837
104264	4.57E-05	395.9438239	150.2425175	1	0.518043272
104265	46617482.24	61.36065126	587.0073922	1	0.891130785
104266	9723521.383	539.1321514	507.9762827	1	0.455775853
104267	0.09211442	626.4634736	227.5475723	1	0.512888812
104268	219956379.2	409.6998402	227.4862266	0	0.286198721
104269	2346.108214	766.6465552	488.3388063	1	0.36603516
104270	37.05797443	618.8194269	655.582237	0	0.529637483
104271	2437827228	617.9169665	155.4720798	1	0.256298152
104272	2787.323283	759.0341821	383.2651877	0	0.110531114
104273	9.82E-07	121.2107737	355.1376616	0	0.055902885
104274	2.14E-05	441.6569667	355.7158052	1	0.412997867
104275	493.7056031	189.4901428	550.3868736	1	0.637493565
104276	657.7147875	451.8520639	833.6795813	0	0.307917984
104277	492289.1509	251.2733834	555.7459752	1	0.534684741
104278	1.07E+18	273.1537254	302.6089389	1	0.19327982
104279	98088604278	797.1536504	759.4031696	0	0.114803232
104280	1.98E-06	336.2011971	448.1679316	0	0.713047741
104281	47.75541114	444.4834285	563.8528181	0	0.734730152
104282	0.193419132	367.8986653	887.267188	0	0.689267449
104283	3337.487168	818.4634083	640.3775374	1	0.568668097
104284	4.28E-07	561.4956957	280.5460899	1	0.82775759
104285	0.00045015	426.5088686	204.7173723	1	0.363419931
104286	0.00012326	540.210065	61.68180413	1	0.193900854
104287	65114.20796	462.8018624	591.6938471	0	0.573435717
104288	1.76E-05	346.2749999	238.3051836	0	0.976133607
104289	1.42E+17	383.0628771	652.8457523	1	0.459692315
104290	0.009924886	844.6892354	464.8294472	1	0.632763649
104291	3907.498564	232.5966299	778.2175555	0	0.674197889
104292	3.76E-06	660.3160468	558.6221474	1	0.503807733
104293	8.59E-06	52.03150506	546.5130815	0	0.324757483
104294	6.10E-07	450.1463314	634.7763717	1	0.54017165
104295	0.000372227	411.9587629	626.0352883	1	0.981550755
104296	7.236468163	522.890308	285.8091417	0	0.782972455
104297	4114775200	478.7459922	773.957213	1	0.112650485
104298	2.21568E+11	443.2190262	490.8929775	0	0.628076981
104299	548360.9182	241.6252524	354.2163216	1	0.576350126
104300	6204331.732	768.9264006	80.31224151	0	0.016815211
104301	0.016099407	562.3894166	254.8925202	1	0.398943477
104302	7.54E+16	764.2251386	231.0983313	1	0.599884418
104303	2.68E-05	640.4732187	163.3404153	0	0.518234912
104304	4.113100491	631.3430384	-92.07769006	1	0.254822184
104305	0.012960286	346.0241888	548.7781528	1	0.556369514
104306	220079025.2	247.4140542	374.9431713	1	0.073856131
104307	0.008551367	607.7149885	444.6011668	1	0.075728155
104308	370.1684184	662.792102	458.2763055	1	0.488253914
104309	159517671.3	338.5772131	598.9933486	1	0.251010967
104310	2.03E-06	523.3124117	631.966825	1	0.961037555
104311	801182.823	598.5782309	624.7676727	1	0.471198288
104312	10717.59895	815.7542538	481.9206717	0	0.102995504
104313	2.16E-05	694.1547959	617.592375	1	0.442546617
104314	0.000622568	246.216021	510.5027422	1	0.533027627
104315	4.52898063	782.1037263	663.2253457	1	0.754043076
104316	629.6689275	548.2983894	438.4176311	0	0.052465147
104317	1.09262E+12	489.5533109	564.1275081	1	0.510384722
104318	4.39715E+14	334.3526654	598.115133	0	0.338087573
104319	3.86E-05	620.6411878	337.5072339	0	0.830702429
104320	3.01E+20	639.2724084	513.7054049	1	0.363473351
104321	0.010711603	315.6723778	895.5312141	1	0.003475665
104322	4.10633E+14	446.6721697	-163.3303758	1	0.361280073
104323	1.04289E+12	347.0643044	654.1289308	0	0.526132988
104324	2.93E-07	398.3215216	319.0685128	1	0.342884565
104325	0.000450035	487.815493	414.1036512	0	0.2417857
104326	75.87135836	478.146179	267.0897455	0	0.369366575
104327	152360146.3	711.5187439	527.6649361	1	0.162449873
104328	46.3633373	655.7592058	697.89114	0	0.742640579
104329	31.87041324	391.8602995	555.3306674	1	0.931198861
104330	21109.38178	443.5680886	338.6884962	1	0.392689125
104331	0.008167945	537.3351636	457.0049154	0	0.114291204
104332	107.88913	683.5539164	124.5723635	1	0.164102472
104333	6.89E-06	302.9352717	399.9273932	1	0.526254141
104334	0.030761228	552.1459208	489.9455447	1	0.004009114
104335	4.65E-05	421.9801284	458.6961115	0	0.116501035
104336	0.000186343	737.5438763	574.3936707	0	0.018456502
104337	6416.962151	475.2178096	714.9436624	1	0.347836527
104338	3.175702619	603.0084746	818.8217453	1	0.480242339
104339	5.24786E+13	660.4783239	579.5486958	1	0.728848877
104340	0.0245332	438.0367697	603.3299252	0	0.429337789
104341	2884442.025	434.3954574	182.0116816	0	0.570697051
104342	25997552022	676.4839082	830.2628009	0	0.553868435
104343	353.6425065	474.1232033	532.0220157	1	0.305271769
104344	1815.749459	599.7299022	690.7507495	0	0.761595805
104345	5917582459	144.7132886	301.2772383	1	0.533220771
104346	69377682574	333.8849492	333.9235563	0	0.046151752
104347	270691.5648	418.4824828	272.9422126	1	0.153013586
104348	5.83238E+11	695.9873858	393.5098998	1	0.9420968
104349	708.6286313	819.241333	263.6932209	1	0.373948753
104350	1.97E-06	498.4713583	459.3096928	0	0.935584617
104351	4775.042654	472.0211295	646.4867902	1	0.020286398
104352	0.000363813	434.8178061	972.2499718	1	0.163808997
104353	33117420417	554.9248283	345.7738397	1	0.015140831
104354	0.182997481	627.6779658	460.2674548	0	0.134671692
104355	96694875.52	425.1882058	601.0077584	0	0.018527863
104356	2.07E-05	354.8472925	745.7789494	0	0.376945189
104357	1.44E-06	533.1275152	603.8194424	1	0.776819788
104358	0.569943209	435.8980387	721.4951564	0	0.40114217
104359	4.83E-05	374.2551983	291.5924147	1	0.630499657
104360	10390725.15	483.5597265	422.8050181	1	0.530987414
104361	4506093727	120.0292761	296.6725618	1	0.048229471
104362	416376.8955	483.9344014	560.7313548	0	0.39870079
104363	8.8975E+11	854.8541083	427.0033078	1	0.855015735
104364	2530191.434	660.5461076	312.0712332	1	0.475155231
104365	0.034529686	527.6291103	1073.132506	0	0.130066243
104366	118.9920217	626.2901741	388.28996	1	0.485754879
104367	124.0767044	365.7785479	533.5078456	1	0.156762075
104368	27160253296	26.76725849	1014.854603	1	0.666628068
104369	36.75671309	442.7189552	247.4962159	1	0.695511371
104370	1.72E-06	461.3741967	392.0155268	1	0.485319403
104371	0.000174901	584.2033496	491.0672395	0	0.068051789
104372	0.616114218	30.46411991	684.48273	1	0.582256469
104373	45.4123325	583.6366008	434.8682443	1	0.049576864
104374	0.000477325	1071.527903	649.0131547	0	0.244405017
104375	3960430019	545.3306316	447.3724918	1	0.677426405
104376	1.284777655	901.8896625	631.2304113	1	0.716839451
104377	56009564.41	560.4555525	163.9331996	1	0.734233656
104378	5.14E-06	382.7889775	476.9688724	0	0.239425829
104379	138205041.9	452.180936	529.199137	1	0.025681685
104380	1.13E-06	629.3776285	676.1779996	0	0.290134302
104381	0.001819956	766.2789193	452.7129397	0	0.628963914
104382	0.016667403	712.5143974	441.8678152	1	0.920098514
104383	0.082450707	363.204764	412.7640968	0	0.414816454
104384	2829099147	713.0572208	377.1483866	0	0.717455543
104385	8897.926105	303.1744799	596.9019587	0	0.413040926
104386	1.01E-06	684.7118573	587.6874666	0	0.28253311
104387	2.47E-06	635.8379878	492.4698783	1	0.20040142
104388	246.0975273	651.2023359	290.5601649	1	0.904620467
104389	0.246841484	435.9078353	537.4101733	0	0.204385947
104390	470.8171245	193.7653707	626.7965765	1	0.119164447
104391	0.037484986	329.1370538	650.1535086	1	0.769210467
104392	7.56E+17	319.2626967	574.7525056	1	0.485580388
104393	0.043004329	47.56484291	455.6964169	0	0.783628659
104394	0.35515377	394.3389144	542.7357122	1	0.303320733
104395	6.96E-05	650.9332767	554.174638	1	0.004501452
104396	1.26E-05	398.9050445	251.6257893	1	0.208724406
104397	1136532.876	351.7329831	769.4867153	0	0.788864722
104398	0.338240704	580.246076	89.69043404	0	0.368082649
104399	6.41E-06	508.2330062	445.1889129	0	0.086504646
104400	0.00916141	465.7442763	744.6506915	0	0.179787911
104401	1234088.777	130.2779913	651.6433481	0	0.128141305
104402	507469777.7	660.1830064	558.1387458	1	0.892196964
104403	5.64721E+12	451.2750495	235.6713461	0	0.388490018
104404	6683.970062	341.37905	772.3351602	1	0.940575682
104405	0.003002939	717.0411983	318.4314005	1	0.925810859
104406	0.000627899	773.8220021	677.2826051	1	0.513348868
104407	152449.9849	385.2371977	733.685562	1	0.750189873
104408	1.1159E+11	665.3475358	-5.437556087	0	0.457857161
104409	12.74825109	645.4499859	462.5197666	0	0.161460774
104410	13.8523109	624.7286548	467.9309423	1	0.943845676
104411	6.04E-05	749.5727383	209.1354203	0	0.642368883
104412	35.674961	236.7531454	503.3058479	1	0.791799269
104413	4.1737E+13	158.177555	366.423902	0	0.474251445
104414	0.36305179	389.4840291	635.0649137	1	0.263231294
104415	0.017231382	58.33180883	436.0288933	0	0.14471506
104416	6.93145E+12	503.1976254	778.8411133	1	0.241902624
104417	2320.865254	179.9779401	472.2363082	0	0.139639869
104418	2.142784434	117.0166401	282.840197	0	0.57146561
104419	111682467.4	430.3321746	607.703231	0	0.284981522
104420	4.56264E+14	748.9297549	623.7499479	0	0.998634133
104421	292.1278363	213.2798332	195.6557372	0	0.781601273
104422	8.45670358	488.9067272	287.4453817	1	0.265649513
104423	4.408934145	927.4148984	363.1802583	0	0.065923581
104424	3.11E-06	570.6639462	389.1450423	1	0.381489557
104425	0.703332983	317.353238	404.1948174	0	0.849262896
104426	43.9906447	675.6444382	591.3993717	1	0.265459138
104427	5.75173E+11	615.4499574	185.8539021	0	0.461523317
104428	0.005197685	289.7443186	375.6132937	1	0.733424848
104429	26541.08797	523.7969858	220.0879937	0	0.659635543
104430	27645492.71	245.044737	422.9135659	1	0.39829016
104431	22543.26196	705.9553402	524.8101331	0	0.29759264
104432	3.384966893	513.7325814	481.7951939	1	0.552030592
104433	0.000369301	670.7320738	515.9460924	1	0.489132223
104434	4280730.539	431.4907402	639.4641391	0	0.972221895
104435	24712623396	590.7496616	719.1774573	1	0.063615003
104436	22.86082036	647.9770364	169.2500471	0	0.101630932
104437	0.115969067	574.4924908	950.4341273	1	0.422358416
104438	14205867.11	496.4068174	332.0679307	1	0.422175907
104439	5343.996852	297.8542179	578.8394607	0	0.983186543
104440	4.36096E+12	235.0724975	226.0174575	0	0.388656195
104441	0.004572721	326.469379	522.7586501	0	0.963011845
104442	7058337.991	85.98911205	727.9110693	1	0.289853751
104443	45708.01217	808.360661	563.3187984	0	0.006161737
104444	39.28372007	537.4244886	495.3256706	1	0.014502266
104445	0.000395805	301.9790919	504.1536094	0	0.649408698
104446	4913446.521	488.095859	308.9507666	1	0.698654889
104447	2.05801E+13	83.81267263	818.8332797	0	0.954018887
104448	16.26198309	309.7349845	671.2361955	0	0.293742655
104449	416.5990156	608.5242476	667.1559803	0	0.429254936
104450	815828.5272	811.9810933	608.1558746	0	0.521928435
104451	2.75E-06	402.1432952	174.522062	0	0.067379465
104452	59458.09927	775.7904623	501.2067118	0	0.906502298
104453	12405.39485	549.024743	695.9208751	0	0.678756106
104454	4446593.563	571.3735952	433.6924854	0	0.196164818
104455	0.040984538	219.1726248	639.9478545	0	0.241602643
104456	8.55E-05	508.243138	301.7409099	1	0.576795493
104457	38.91212544	747.2155163	467.0207614	0	0.914018945
104458	1.36147E+11	429.5639087	743.0066453	1	0.637512892
104459	68287480.24	598.6052191	378.7545319	0	0.695504923
104460	0.000133625	471.9564652	630.6998494	0	0.387653302
104461	0.757625132	349.2739685	523.4427736	1	0.865011403
104462	3.208356967	641.4937411	514.8672114	0	0.133886076
104463	68640.26966	98.42253068	262.0606023	0	0.910731902
104464	3.056460621	632.2804849	395.6867543	1	0.819766918
104465	1.617356418	617.2682036	725.363941	0	0.271292652
104466	0.000623408	537.2613476	406.4138748	0	0.054439668
104467	7.02E+18	240.6024295	320.5221419	0	0.679361335
104468	0.17091026	502.3362167	128.1068769	0	0.866787803
104469	39.81850187	479.4461095	731.1710301	0	0.831341101
104470	261.9840436	669.2053507	648.7234659	1	0.135863642
104471	1421319.116	310.9654905	704.0868233	1	0.194137675
104472	0.012425532	72.76610798	637.685796	0	0.570322912
104473	0.020330033	687.6243548	795.2038351	0	0.56667627
104474	164307.3958	539.7885424	485.4671543	1	0.317009249
104475	0.025138445	394.629702	561.031149	0	0.377436918
104476	0.00023423	560.2020966	701.5852259	1	0.195776998
104477	6756355564	649.6968399	805.6603174	1	0.964406418
104478	9.11E-07	529.1085518	596.828224	1	0.486437622
104479	2.05E-05	211.0013942	324.9591808	0	0.003488626
104480	11831.32627	289.9015961	859.6016587	1	0.002470395
104481	7901800.499	734.8782752	503.8134644	0	0.601951943
104482	0.44460656	487.1588393	799.2411067	0	0.789622126
104483	59449.18317	627.3566815	410.9966507	1	0.300947495
104484	587.027141	378.7732911	620.5971119	0	0.079465455
104485	0.07198992	264.0033028	520.7288408	0	0.836372617
104486	4.42E-07	478.698555	252.8411629	0	0.198571516
104487	359693745.8	464.5212788	481.0071147	1	0.690541951
104488	1.40E-06	909.0502966	600.7193639	1	0.802816092
104489	1.98E+21	284.9310734	624.8360413	0	0.491834065
104490	0.001563285	391.8739833	485.0724998	1	0.946704881
104491	8.30836E+12	93.87794677	493.9291162	1	0.490655691
104492	2115589611	603.3080077	244.0857386	1	0.58149415
104493	0.210215945	728.6117691	695.9467629	0	0.833577391
104494	1665255391	905.3095378	336.7006618	1	0.945074926
104495	412741046.6	623.1937223	490.4945638	0	0.383600715
104496	0.041196667	554.9421962	334.1779675	1	0.184792347
104497	0.080785537	492.325884	298.3860096	1	0.75588745
104498	0.005154103	748.0288456	440.4132009	1	0.065902045
104499	702066.5657	796.7094299	389.5189663	1	0.387182873
104500	4.724539062	316.4906194	328.9139372	0	0.020079607
104501	193.0233557	418.8857607	278.6186488	0	0.83057158
104502	375605002.7	404.5863806	422.1064046	0	0.938688619
104503	0.064540008	719.6663846	891.9304392	0	0.80206532
104504	8522292.295	581.5541428	547.7813368	1	0.560251206
104505	0.000456899	354.2542608	768.9725416	1	0.74388321
104506	147.3931875	484.8982253	849.3318617	1	0.624393679
104507	61.1653231	206.0868372	194.3458315	1	0.258438652
104508	2.16E-06	623.2711975	532.1062274	0	0.61615418
104509	2.984712013	316.3812623	73.52909163	1	0.142957449
104510	62702734.99	720.6499989	513.6133793	1	0.059901179
104511	113934.7433	665.251029	289.5676275	0	0.350084467
104512	1.33312E+12	467.4361738	539.6310876	1	0.255147747
104513	0.002966771	442.4619978	327.9045538	0	0.109960875
104514	2.15294E+12	322.0415383	457.3552451	1	0.595284476
104515	816.8733339	448.0146528	619.0724431	0	0.558704603
104516	0.006649817	173.8049453	867.9963062	1	0.762844176
104517	317.3441911	759.5001307	139.1483929	0	0.815888294
104518	0.000135739	770.5865744	665.2835738	1	0.614070031
104519	4311.066423	491.3605977	626.522688	1	0.427117233
104520	0.042440304	592.775226	548.1279669	0	0.967840312
104521	18463077463	408.6998393	347.7568234	1	0.865967132
104522	0.000367772	597.4244536	647.6561033	1	0.457185181
104523	21.40004959	373.7791526	471.3636327	0	0.818868089
104524	4129565646	169.4348627	321.2280606	0	0.960099513
104525	0.000469274	709.3744557	502.3610109	1	0.297900668
104526	2378296.033	544.8999968	579.8931023	0	0.133209791
104527	10551113126	412.0501192	724.8686426	1	0.122461943
104528	121.0915358	524.0618549	239.9976935	0	0.357944266
104529	21212.96649	501.4598945	729.2163292	0	0.095601397
104530	65306265782	423.0095989	384.3060991	0	0.815328868
104531	7.49E-06	503.8883712	505.589537	0	0.82336184
104532	18092525386	481.0814918	622.156592	1	0.547718849
104533	0.037365254	347.0224918	652.9155833	1	0.044931321
104534	0.002966569	680.8305846	534.4571971	1	0.750288311
104535	1.43E+16	565.2968568	548.2487968	0	0.275783355
104536	156294174.4	413.5669772	331.9227813	1	0.141659723
104537	21.63924521	562.0965192	443.3871573	1	0.865190216
104538	8.81E+16	775.6188919	643.4225002	1	0.047165893
104539	5.16E-06	805.7319731	531.9619237	1	0.149446988
104540	281711.048	850.984056	529.6901833	0	0.686907482
104541	3.605872217	730.1986752	378.5681604	0	0.192799675
104542	18.02361566	433.5424654	439.8968348	0	0.444318112
104543	4135901.431	336.2304931	423.7246258	1	0.238186419
104544	473088.4224	371.7702094	301.2576648	1	0.933185604
104545	98.27113854	489.7053383	498.638082	1	0.302207549
104546	6501608.595	569.5672393	338.1391921	0	0.356189031
104547	4.03163E+11	160.5052859	757.300097	0	0.550826091
104548	12926.33125	729.0149849	740.7336894	0	0.710528562
104549	28360613.01	194.7600565	757.2605507	1	0.619291108
104550	1257.019988	686.616697	647.7578674	0	0.330841677
104551	0.000726147	277.8195866	85.96947423	0	0.771306142
104552	19.72188063	429.2941739	278.6519735	1	0.207129631
104553	3084009.629	650.5869533	484.1058302	1	0.500323118
104554	0.266138157	327.6835733	662.7438201	0	0.137870222
104555	5827.163092	399.0429722	875.350031	0	0.055275874
104556	7069472.021	787.1536536	884.3047279	1	0.136312423
104557	74.95352693	424.1945078	498.3283014	1	0.078318709
104558	1.64E-06	597.1613033	656.4886736	0	0.193273928
104559	6624129.073	536.9004795	831.0365229	1	0.970559634
104560	0.000155424	482.7430567	254.7794556	0	0.98783557
104561	1.71752E+14	702.8653225	623.555691	0	0.196227871
104562	1924449277	666.0751706	483.2990403	1	0.11575627
104563	1570.218726	343.5101907	704.556221	0	0.951612713
104564	0.182406557	702.7165466	266.6401715	1	0.457296541
104565	0.001088749	373.9625486	535.8620597	1	0.56568624
104566	1.18867E+15	740.4728789	506.7746378	0	0.06967865
104567	0.000592748	159.8197476	710.712638	1	0.866841044
104568	1.70182E+13	306.5640963	325.7547229	0	0.775297301
104569	619.7114836	363.7857484	637.4353121	0	0.122308714
104570	5.347588082	727.2920294	216.4779874	1	0.143155508
104571	0.000353874	195.5253371	425.1373076	1	0.524912682
104572	8.91E-07	356.7118474	683.2966675	0	0.144547805
104573	3707.081939	365.6911516	550.5444182	0	0.523278892
104574	8.56926E+13	1038.360606	634.5318927	0	0.635836378
104575	0.015890492	370.9340625	591.7432081	1	0.701125242
104576	1080.009636	537.2993782	669.733105	1	0.330519741
104577	3.59E-05	424.3365447	620.5171496	1	0.789538885
104578	1.13E-06	377.9811566	322.0786012	0	0.472065523
104579	157.6081473	237.4596369	515.0199888	1	0.503228893
104580	8.06E-05	554.1813284	-217.3347581	0	0.744803701
104581	0.2545696	513.251774	406.047428	0	0.084977591
104582	0.001085933	774.7262818	-7.39455532	1	0.874311205
104583	3.15264E+15	525.6676223	725.5772234	0	0.25690262
104584	181091.7903	795.6086121	665.5902956	1	0.919915989
104585	4115239.923	483.455435	473.9203032	0	0.640782411
104586	0.002514177	665.7486852	430.1210637	0	0.483436749
104587	80386.33173	840.6653762	627.3563949	0	0.308591478
104588	7.00424E+12	695.2925487	512.1899851	1	0.098193082
104589	2.419018311	469.2566113	293.5850878	1	0.24822223
104590	5832.229274	543.5022677	415.4918393	0	0.731304764
104591	0.072831226	259.3456231	331.914093	0	0.504495456
104592	40568.14771	301.2914719	727.1609187	0	0.951846754
104593	23.85785299	411.8239217	696.0145604	0	0.802717547
104594	0.333932713	880.8416408	780.3924252	0	0.886303863
104595	16289.15618	441.5972028	532.3910001	0	0.328159945
104596	22.94627182	504.2925598	748.7819227	1	0.01132685
104597	5731.177917	463.7085563	567.8702034	0	0.403989421
104598	4.911926377	454.2423322	570.0848197	1	0.178117635
104599	2917283109	733.1819324	287.3214207	0	0.265174521
104600	1.95298E+15	516.8993127	408.8469523	1	0.895795517
104601	1217.5355	175.8684275	619.3541523	0	0.457159106
104602	109479.0559	595.4760584	201.1478074	1	0.541564001
104603	0.037179256	533.746858	994.7475413	0	0.516164258
104604	937096.448	426.725365	509.2679159	0	0.706971866
104605	0.005909403	500.6761569	352.2080043	1	0.851149387
104606	203555.6275	429.5719102	727.1634209	0	0.893882391
104607	1.41E-06	556.9151271	259.1295267	1	0.955290017
104608	4.78751E+11	685.0711535	580.9406988	1	0.132555474
104609	9644885.497	204.7827804	350.0646047	1	0.992967422
104610	2.469783529	804.2593342	458.5761403	1	0.543830222
104611	961301.7751	661.3675622	516.6118144	0	0.117094042
104612	3.78166E+15	526.585522	549.8747891	0	0.100759922
104613	4.37209948	379.8175391	742.3525539	0	0.148533963
104614	3708.141716	469.0732702	400.5812223	0	0.683859267
104615	70712.25458	406.5307741	495.8901781	1	0.53184421
104616	370819.3611	708.9793437	274.6568692	0	0.136128898
104617	0.087095571	345.3619961	679.0054334	0	0.131842945
104618	35818227.41	615.1562777	390.6524328	0	0.454881807
104619	53.09177657	779.6147189	809.2966289	1	0.054397484
104620	56.32476446	47.76352867	256.9163667	0	0.504851494
104621	0.001818902	778.6900849	507.6671334	0	0.718112345
104622	2969481089	788.3737921	548.7126276	0	0.069176075
104623	5.19E-06	426.6344876	675.0495742	0	0.233313595
104624	0.001671078	531.5856612	474.2853724	0	0.822435187
104625	79.52513005	708.8982606	321.8244639	1	0.752603318
104626	21520661.67	353.1451822	647.0822618	1	0.928303925
104627	0.003820242	582.7766306	423.9184235	0	0.302877619
104628	0.000756212	699.8422554	560.1105348	0	0.364891294
104629	8.348747062	390.9653917	86.51132612	1	0.859894745
104630	1.32E-05	469.8825241	303.2425752	0	0.023506883
104631	6025.367224	500.1490493	272.5440767	1	0.385708135
104632	3.40E+18	508.0983736	878.6586541	1	0.644542134
104633	8194343.718	804.1987308	554.4459071	0	0.304353919
104634	11154.63158	540.8312007	182.3168708	0	0.363860479
104635	100360074.5	532.8635153	509.0973165	0	0.047135492
104636	3.18E+19	495.0207004	199.0030739	1	0.825203149
104637	0.024675709	641.5202499	507.5960935	1	0.170059162
104638	0.016468011	545.9612538	322.5593065	0	0.487786782
104639	0.000862453	507.0392682	340.892845	0	0.670079046
104640	0.001586141	545.4482385	326.691665	1	0.455884633
104641	283.8798403	659.2173354	466.0795399	1	0.782656711
104642	32.3144174	535.7991106	554.5589429	1	0.810623069
104643	3421.438426	418.8468752	561.1618601	0	0.964645749
104644	1.05E-06	434.2786242	649.2325588	1	0.355886836
104645	1.584127325	530.141341	-27.24515113	0	0.356003164
104646	8.981295115	278.8281719	684.2839389	1	0.373764648
104647	3088.995022	598.2452529	281.6365471	1	0.87683532
104648	26741.80809	1002.068187	782.5521202	0	0.153119205
104649	1.06541E+14	463.0871361	270.7177525	1	0.54910309
104650	16512425468	376.2342709	830.9532386	1	0.778899803
104651	0.000175838	587.3461727	532.3442995	1	0.730929836
104652	2.83E-06	497.0078512	551.9832045	1	0.828710588
104653	159301.8411	421.6051634	693.3377345	0	0.60013774
104654	69.3292865	679.2125382	855.6235982	1	0.859553157
104655	497831689.5	624.6436942	547.84365	0	0.13383452
104656	86641366085	295.6498278	210.4451943	1	0.85111668
104657	7073.609762	245.0586278	492.738559	0	0.901789808
104658	31.66297656	204.095389	542.219221	1	0.790059896
104659	6.39E-07	489.0807347	489.5720567	0	0.044820046
104660	7.09E-07	623.007774	322.7294747	1	0.632920906
104661	310197.8999	142.6827024	342.4275131	0	0.989962526
